"","CATE","bedrooms","halls","AREA","floor","subway","school","price","LONG","LAT","NAME","DISTRICT"
"8769","chaoyang",2,1,70,"middle",1,0,40000,116.4695216,39.88929058,"农光里","劲松"
"8770","chaoyang",2,1,73.37,"high",1,0,39526,116.4695216,39.88929058,"农光里","劲松"
"8771","chaoyang",2,1,70,"high",1,0,35000,116.4695216,39.88929058,"农光里","劲松"
"8772","chaoyang",2,1,72.44,"middle",1,0,39343,116.4689011,39.88577374,"农光南里","劲松"
"8773","chaoyang",2,0,44.66,"middle",1,0,43664,116.4792767,39.88564835,"农光南路","劲松"
"8774","chaoyang",2,1,85.04,"high",1,0,41746,116.4792767,39.88564835,"农光南路","劲松"
"8775","chaoyang",2,1,68,"high",1,0,38236,116.4792767,39.88564835,"农光南路","劲松"
"8776","chaoyang",3,1,93.6,"high",1,0,37394,116.4792767,39.88564835,"农光南路","劲松"
"8777","haidian",2,1,60.8,"middle",1,1,91941,116.3346131,39.96311938,"农科院","皂君庙"
"8778","haidian",2,1,54.4,"middle",1,1,91912,116.3346131,39.96311938,"农科院","皂君庙"
"8779","haidian",1,1,41.3,"high",1,1,89589,116.3346131,39.96311938,"农科院","皂君庙"
"8780","haidian",2,1,77.5,"low",1,1,85807,116.3346131,39.96311938,"农科院","皂君庙"
"8781","haidian",1,1,64.12,"middle",1,1,83438,116.3346131,39.96311938,"农科院","皂君庙"
"8782","haidian",3,1,135,"low",1,1,80000,116.3346131,39.96311938,"农科院","皂君庙"
"8783","haidian",3,2,102.42,"middle",1,0,78598,116.2934487,39.9509876,"农林科学院宿舍","四季青"
"8784","haidian",2,1,77.6,"low",1,1,92140,116.3304576,39.9682312,"农影小区","皂君庙"
"8785","haidian",3,1,59.49,"high",1,1,89091,116.3304576,39.9682312,"农影小区","皂君庙"
"8786","haidian",3,1,93.94,"high",1,1,88355,116.3304576,39.9682312,"农影小区","皂君庙"
"8787","chaoyang",1,2,78.89,"middle",1,1,70352,116.4262186,40.0016714,"欧陆经典","亚运村小营"
"8788","chaoyang",2,1,81.03,"low",1,1,69111,116.4262186,40.0016714,"欧陆经典","亚运村小营"
"8789","chaoyang",3,2,137.11,"middle",1,1,61995,116.4262186,40.0016714,"欧陆经典","亚运村小营"
"8790","chaoyang",2,1,99.07,"high",1,1,60564,116.4262186,40.0016714,"欧陆经典","亚运村小营"
"8791","chaoyang",2,1,99.07,"low",1,1,59554,116.4262186,40.0016714,"欧陆经典","亚运村小营"
"8792","chaoyang",3,1,105.91,"low",1,1,55708,116.4262186,40.0016714,"欧陆经典","亚运村小营"
"8793","chaoyang",3,1,131,"high",1,1,51527,116.4262186,40.0016714,"欧陆经典","亚运村小营"
"8794","chaoyang",2,1,72.89,"middle",1,0,43902,116.486795,39.88549934,"潘道庙","北工大"
"8795","dongcheng",3,1,70.04,"middle",1,0,82810,116.4450618,39.93527473,"潘家坡胡同4号院","朝阳门外"
"8796","dongcheng",2,1,55.55,"middle",1,0,81009,116.4450618,39.93527473,"潘家坡胡同4号院","朝阳门外"
"8797","dongcheng",3,1,70.04,"high",1,0,78527,116.4450618,39.93527473,"潘家坡胡同4号院","朝阳门外"
"8798","dongcheng",3,1,65.73,"middle",1,0,76069,116.4450618,39.93527473,"潘家坡胡同4号院","朝阳门外"
"8799","chaoyang",2,1,61.97,"middle",1,0,48411,116.4578157,39.8853049,"潘家园东里","潘家园"
"8800","chaoyang",3,1,82.96,"middle",1,0,45806,116.4578157,39.8853049,"潘家园东里","潘家园"
"8801","chaoyang",2,1,64.47,"middle",1,0,45758,116.4578157,39.8853049,"潘家园东里","潘家园"
"8802","chaoyang",3,1,85,"middle",1,0,44706,116.4578157,39.8853049,"潘家园东里","潘家园"
"8803","chaoyang",2,1,58.37,"high",1,0,44201,116.4578157,39.8853049,"潘家园东里","潘家园"
"8804","chaoyang",2,1,58.37,"high",1,0,43687,116.4578157,39.8853049,"潘家园东里","潘家园"
"8805","chaoyang",2,1,57,"high",1,0,43685,116.4578157,39.8853049,"潘家园东里","潘家园"
"8806","chaoyang",2,0,56.29,"low",1,0,43525,116.4578157,39.8853049,"潘家园东里","潘家园"
"8807","chaoyang",2,1,65.77,"middle",1,0,43333,116.4578157,39.8853049,"潘家园东里","潘家园"
"8808","chaoyang",2,1,70.33,"low",1,0,39813,116.4578157,39.8853049,"潘家园东里","潘家园"
"8809","chaoyang",3,1,83.44,"low",1,0,39550,116.4578157,39.8853049,"潘家园东里","潘家园"
"8810","chaoyang",3,1,104.73,"low",1,0,38194,116.4578157,39.8853049,"潘家园东里","潘家园"
"8811","chaoyang",2,1,70.32,"low",1,1,46218,116.4530452,39.8832072,"潘家园小区","潘家园"
"8812","chaoyang",2,1,53.1,"low",1,0,46140,116.4530452,39.8832072,"潘家园小区","潘家园"
"8813","chaoyang",2,1,57,"high",1,0,45439,116.4530452,39.8832072,"潘家园小区","潘家园"
"8814","chaoyang",3,1,72.52,"middle",1,0,43988,116.4530452,39.8832072,"潘家园小区","潘家园"
"8815","chaoyang",3,1,82.37,"low",1,0,43706,116.4530452,39.8832072,"潘家园小区","潘家园"
"8816","chaoyang",2,1,68.76,"middle",1,0,39995,116.4530452,39.8832072,"潘家园小区","潘家园"
"8818","dongcheng",1,1,41.2,"middle",1,1,91020,116.4299382,39.95305183,"炮局头条","东直门"
"8819","dongcheng",3,1,78.75,"middle",1,1,85080,116.4299382,39.95305183,"炮局头条","东直门"
"8820","dongcheng",2,1,58.43,"low",1,1,84717,116.4299382,39.95305183,"炮局头条","东直门"
"8821","dongcheng",2,1,57,"high",1,0,81579,116.4299382,39.95305183,"炮局头条","东直门"
"8822","dongcheng",2,1,57.5,"low",1,0,74783,116.4299382,39.95305183,"炮局头条","东直门"
"8823","dongcheng",2,1,57.61,"high",1,1,87659,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8824","dongcheng",3,1,96.64,"middle",1,1,84851,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8825","dongcheng",2,1,83.64,"middle",1,1,81301,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8826","dongcheng",2,1,75.3,"high",1,1,79682,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8827","dongcheng",2,1,69.03,"high",1,1,79676,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8828","dongcheng",2,1,70.39,"low",1,1,79557,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8829","dongcheng",2,1,70,"low",1,1,78572,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8830","dongcheng",2,1,84,"high",1,1,78334,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8831","dongcheng",2,1,69.03,"low",1,1,77068,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8832","dongcheng",3,1,131,"low",1,1,76336,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8833","dongcheng",2,1,113.55,"low",1,1,75738,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8834","dongcheng",2,1,70,"low",1,1,75715,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8835","dongcheng",3,1,135.98,"middle",1,1,72438,116.4398697,39.89659235,"培新街乙5号院","广渠门"
"8836","xicheng",3,1,76.17,"high",1,0,72995,116.3775341,39.88576745,"盆儿胡同62号院","牛街"
"8837","xicheng",3,1,97.52,"high",1,1,53323,116.3775341,39.88576745,"盆儿胡同62号院","牛街"
"8838","fengtai",2,1,85.3,"middle",0,0,51583,116.3533013,39.87549859,"鹏润家园","菜户营"
"8839","fengtai",1,1,55.02,"middle",0,0,50891,116.3533013,39.87549859,"鹏润家园","菜户营"
"8840","fengtai",2,2,101.6,"high",0,0,50197,116.3533013,39.87549859,"鹏润家园","菜户营"
"8841","fengtai",3,2,147.49,"low",0,0,50173,116.3533013,39.87549859,"鹏润家园","菜户营"
"8842","fengtai",3,1,104.37,"high",0,0,49632,116.3533013,39.87549859,"鹏润家园","菜户营"
"8843","fengtai",2,2,93.31,"middle",0,0,48227,116.3533013,39.87549859,"鹏润家园","菜户营"
"8844","fengtai",1,1,55,"high",0,0,48182,116.3533013,39.87549859,"鹏润家园","菜户营"
"8845","fengtai",3,2,103.77,"low",0,0,47220,116.3533013,39.87549859,"鹏润家园","菜户营"
"8846","fengtai",3,2,204,"high",0,0,44608,116.3533013,39.87549859,"鹏润家园","菜户营"
"8847","fengtai",4,2,204,"high",0,0,44608,116.3533013,39.87549859,"鹏润家园","菜户营"
"8848","fengtai",3,2,150.7,"high",0,0,44128,116.3533013,39.87549859,"鹏润家园","菜户营"
"8849","fengtai",3,2,132,"high",0,0,43940,116.3533013,39.87549859,"鹏润家园","菜户营"
"8850","fengtai",3,2,205.09,"low",0,0,43396,116.3533013,39.87549859,"鹏润家园","菜户营"
"8851","fengtai",2,2,160.23,"low",0,0,42752,116.3533013,39.87549859,"鹏润家园","菜户营"
"8852","fengtai",3,1,86.03,"low",0,0,41846,116.3533013,39.87549859,"鹏润家园","菜户营"
"8853","fengtai",3,2,205,"low",0,0,41464,116.3533013,39.87549859,"鹏润家园","菜户营"
"8854","fengtai",3,2,184.66,"middle",0,0,41157,116.3533013,39.87549859,"鹏润家园","菜户营"
"8855","fengtai",4,2,257.2,"high",0,0,40825,116.3533013,39.87549859,"鹏润家园","菜户营"
"8856","fengtai",2,2,159.85,"high",0,0,40664,116.3533013,39.87549859,"鹏润家园","菜户营"
"8857","fengtai",3,2,185,"low",0,0,38379,116.3533013,39.87549859,"鹏润家园","菜户营"
"8858","chaoyang",1,0,39.8,"low",1,0,48242,116.4953832,39.97692754,"飘HOME","酒仙桥"
"8859","chaoyang",1,1,60,"low",1,0,45000,116.4953832,39.97692754,"飘HOME","酒仙桥"
"8860","haidian",1,1,69.73,"high",0,0,71706,116.4596527,39.92834651,"品阁公寓","西直门"
"8861","haidian",1,1,72.74,"middle",0,1,65714,116.4596527,39.92834651,"品阁公寓","西直门"
"8862","haidian",1,1,73.23,"middle",0,0,65547,116.4596527,39.92834651,"品阁公寓","西直门"
"8863","haidian",1,1,73.23,"middle",0,0,64182,116.4596527,39.92834651,"品阁公寓","西直门"
"8864","chaoyang",1,1,46.82,"low",1,0,44853,116.4882755,39.88811831,"平乐园小区","北工大"
"8865","chaoyang",2,1,60.33,"low",1,0,43097,116.4882755,39.88811831,"平乐园小区","北工大"
"8866","chaoyang",2,1,51.31,"low",1,0,39369,116.4882755,39.88811831,"平乐园小区","北工大"
"8867","xicheng",3,1,77.37,"middle",1,0,71087,116.3795602,39.88622641,"平渊北里","牛街"
"8868","xicheng",1,1,44.57,"middle",1,0,86606,116.3788603,39.88842828,"平原里小区","牛街"
"8869","xicheng",2,1,46.11,"middle",1,0,84581,116.3788603,39.88842828,"平原里小区","牛街"
"8870","xicheng",1,1,46.56,"middle",1,0,80542,116.3788603,39.88842828,"平原里小区","牛街"
"8871","xicheng",2,1,65.27,"low",1,0,79976,116.3788603,39.88842828,"平原里小区","牛街"
"8872","xicheng",1,1,45,"middle",1,1,78889,116.3788603,39.88842828,"平原里小区","牛街"
"8873","xicheng",1,1,46.16,"high",1,0,78640,116.3788603,39.88842828,"平原里小区","牛街"
"8874","xicheng",1,1,52,"low",1,0,74039,116.3788603,39.88842828,"平原里小区","牛街"
"8875","xicheng",2,1,65,"middle",1,0,73847,116.3788603,39.88842828,"平原里小区","牛街"
"8876","xicheng",1,1,48.16,"high",1,0,73713,116.3788603,39.88842828,"平原里小区","牛街"
"8877","xicheng",1,1,50.49,"low",1,1,73084,116.3788603,39.88842828,"平原里小区","牛街"
"8878","xicheng",2,1,62.5,"middle",1,0,72800,116.3788603,39.88842828,"平原里小区","牛街"
"8879","xicheng",2,2,76.39,"high",1,1,71999,116.3788603,39.88842828,"平原里小区","牛街"
"8880","xicheng",3,1,100.16,"low",1,0,71885,116.3788603,39.88842828,"平原里小区","牛街"
"8881","xicheng",3,1,81.19,"high",1,0,71438,116.3788603,39.88842828,"平原里小区","牛街"
"8882","xicheng",3,1,80,"high",1,0,71125,116.3788603,39.88842828,"平原里小区","牛街"
"8883","xicheng",2,1,67.5,"middle",1,0,71112,116.3788603,39.88842828,"平原里小区","牛街"
"8884","xicheng",2,1,82.29,"high",1,0,70483,116.3788603,39.88842828,"平原里小区","牛街"
"8885","xicheng",1,1,50.49,"middle",1,0,70311,116.3788603,39.88842828,"平原里小区","牛街"
"8886","xicheng",3,1,80.18,"high",1,0,69843,116.3788603,39.88842828,"平原里小区","牛街"
"8887","xicheng",2,1,81.37,"high",1,0,68822,116.3788603,39.88842828,"平原里小区","牛街"
"8888","xicheng",3,2,81.37,"high",1,0,68822,116.3788603,39.88842828,"平原里小区","牛街"
"8889","xicheng",2,1,65.45,"middle",1,1,68755,116.3788603,39.88842828,"平原里小区","牛街"
"8890","xicheng",2,1,65.46,"high",1,0,68745,116.3788603,39.88842828,"平原里小区","牛街"
"8891","xicheng",1,1,48.16,"middle",1,0,68522,116.3788603,39.88842828,"平原里小区","牛街"
"8892","xicheng",2,1,67,"middle",1,0,67911,116.3788603,39.88842828,"平原里小区","牛街"
"8893","xicheng",1,1,52.15,"high",1,0,67690,116.3788603,39.88842828,"平原里小区","牛街"
"8898","chaoyang",3,2,112.77,"high",1,1,69168,116.5848183,39.93548738,"苹果派","常营"
"8899","chaoyang",5,2,113,"middle",1,1,69027,116.5848183,39.93548738,"苹果派","常营"
"8900","chaoyang",2,1,78.39,"low",1,1,50262,116.5848183,39.93548738,"苹果派","常营"
"8901","chaoyang",2,1,79,"low",1,1,49241,116.5848183,39.93548738,"苹果派","常营"
"8902","chaoyang",1,0,38.01,"middle",1,1,48672,116.5848183,39.93548738,"苹果派","常营"
"8903","chaoyang",1,0,37.93,"low",1,1,47193,116.5848183,39.93548738,"苹果派","常营"
"8904","chaoyang",3,2,112.48,"low",1,1,46231,116.5848183,39.93548738,"苹果派","常营"
"8905","chaoyang",1,0,43.58,"middle",1,1,45893,116.5848183,39.93548738,"苹果派","常营"
"8906","chaoyang",2,2,76.29,"low",1,1,45223,116.5848183,39.93548738,"苹果派","常营"
"8907","chaoyang",2,1,76.38,"middle",1,1,45169,116.5848183,39.93548738,"苹果派","常营"
"8908","chaoyang",1,0,37.93,"low",1,1,44820,116.5848183,39.93548738,"苹果派","常营"
"8909","chaoyang",2,1,76.29,"high",1,1,44567,116.5848183,39.93548738,"苹果派","常营"
"8910","chaoyang",2,1,77.82,"high",1,1,44334,116.5848183,39.93548738,"苹果派","常营"
"8911","chaoyang",3,1,110.2,"high",1,1,41743,116.5848183,39.93548738,"苹果派","常营"
"8912","chaoyang",4,2,142.28,"high",1,1,41468,116.5848183,39.93548738,"苹果派","常营"
"8913","chaoyang",2,1,61,"low",1,0,81968,116.4789808,39.90527274,"苹果社区北区","双井"
"8914","chaoyang",2,1,120.31,"low",1,0,43638,116.4789808,39.90527274,"苹果社区北区","双井"
"8915","chaoyang",3,2,143.77,"low",1,0,76512,116.4768549,39.90369047,"苹果社区南区","双井"
"8916","chaoyang",3,2,171,"low",1,0,76024,116.4768549,39.90369047,"苹果社区南区","双井"
"8917","chaoyang",3,2,129.14,"high",1,0,75732,116.4768549,39.90369047,"苹果社区南区","双井"
"8918","chaoyang",2,2,97.23,"low",1,0,71995,116.4768549,39.90369047,"苹果社区南区","双井"
"8919","chaoyang",2,1,97.37,"high",1,0,71891,116.4768549,39.90369047,"苹果社区南区","双井"
"8920","chaoyang",2,2,97.3,"middle",1,0,71737,116.4768549,39.90369047,"苹果社区南区","双井"
"8921","chaoyang",1,1,49.61,"low",1,0,71559,116.4768549,39.90369047,"苹果社区南区","双井"
"8922","chaoyang",3,2,161.64,"high",1,0,71146,116.4768549,39.90369047,"苹果社区南区","双井"
"8923","chaoyang",2,1,97,"middle",1,0,70928,116.4768549,39.90369047,"苹果社区南区","双井"
"8924","chaoyang",3,2,105,"low",1,0,70477,116.4768549,39.90369047,"苹果社区南区","双井"
"8925","chaoyang",1,1,60,"high",1,0,70000,116.4768549,39.90369047,"苹果社区南区","双井"
"8926","chaoyang",2,2,97.3,"middle",1,0,69887,116.4768549,39.90369047,"苹果社区南区","双井"
"8927","chaoyang",2,1,96,"high",1,0,68750,116.4768549,39.90369047,"苹果社区南区","双井"
"8928","chaoyang",2,2,96.13,"middle",1,0,68137,116.4768549,39.90369047,"苹果社区南区","双井"
"8929","chaoyang",1,1,61,"middle",1,0,68033,116.4768549,39.90369047,"苹果社区南区","双井"
"8930","chaoyang",2,2,96.13,"high",1,0,67513,116.4768549,39.90369047,"苹果社区南区","双井"
"8931","chaoyang",2,2,96.13,"low",1,0,67513,116.4768549,39.90369047,"苹果社区南区","双井"
"8932","chaoyang",2,1,94.15,"low",1,0,66915,116.4768549,39.90369047,"苹果社区南区","双井"
"8933","chaoyang",1,1,71.9,"low",1,0,66760,116.4768549,39.90369047,"苹果社区南区","双井"
"8934","chaoyang",2,1,96.06,"high",1,0,66626,116.4768549,39.90369047,"苹果社区南区","双井"
"8935","chaoyang",2,2,108.3,"middle",1,0,66482,116.4768549,39.90369047,"苹果社区南区","双井"
"8936","chaoyang",2,1,96.13,"middle",1,0,66473,116.4768549,39.90369047,"苹果社区南区","双井"
"8937","chaoyang",2,2,108.46,"middle",1,0,66384,116.4768549,39.90369047,"苹果社区南区","双井"
"8938","chaoyang",1,1,71.9,"high",1,0,66064,116.4768549,39.90369047,"苹果社区南区","双井"
"8939","chaoyang",1,1,60.74,"middle",1,0,65855,116.4768549,39.90369047,"苹果社区南区","双井"
"8940","chaoyang",2,2,94.15,"middle",1,0,65853,116.4768549,39.90369047,"苹果社区南区","双井"
"8941","chaoyang",2,2,111.85,"high",1,0,65266,116.4768549,39.90369047,"苹果社区南区","双井"
"8942","chaoyang",2,1,111.68,"high",1,0,64470,116.4768549,39.90369047,"苹果社区南区","双井"
"8943","chaoyang",1,0,55.21,"high",1,0,63395,116.4768549,39.90369047,"苹果社区南区","双井"
"8944","chaoyang",2,1,85.87,"middle",1,0,61722,116.4768549,39.90369047,"苹果社区南区","双井"
"8945","chaoyang",1,0,55.25,"middle",1,0,61358,116.4768549,39.90369047,"苹果社区南区","双井"
"8946","chaoyang",4,2,160.75,"high",1,0,59098,116.4768549,39.90369047,"苹果社区南区","双井"
"8947","chaoyang",2,1,69.35,"low",1,0,57679,116.4768549,39.90369047,"苹果社区南区","双井"
"8948","chaoyang",2,1,95.87,"low",1,0,52989,116.4768549,39.90369047,"苹果社区南区","双井"
"8949","chaoyang",1,1,71.95,"low",1,0,52676,116.4768549,39.90369047,"苹果社区南区","双井"
"8950","shijingshan",2,1,52,"low",0,0,40385,116.2023119,39.93641642,"苹果园南路甲23号院","苹果园"
"8951","shijingshan",2,1,73,"high",1,0,37398,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8952","shijingshan",2,1,73,"middle",1,0,36302,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8953","shijingshan",3,1,85.73,"high",1,0,36161,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8954","shijingshan",2,1,58.44,"low",1,0,34224,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8955","shijingshan",2,1,76.68,"high",1,0,34168,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8956","shijingshan",2,1,79.1,"middle",1,0,32870,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8957","shijingshan",3,1,85.73,"high",1,0,32661,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8958","shijingshan",3,1,85.78,"high",1,0,32642,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8959","shijingshan",3,1,85.73,"high",1,0,32428,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8960","shijingshan",2,1,79.1,"middle",1,0,31606,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8961","shijingshan",3,1,85.73,"middle",1,0,31495,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8962","shijingshan",1,1,69.24,"low",1,0,31052,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8963","shijingshan",3,1,85.73,"low",1,0,30328,116.4596527,39.92834651,"苹果园小区二区","苹果园"
"8964","shijingshan",2,1,74.75,"middle",1,0,38128,116.4596527,39.92834651,"苹果园小区三区","苹果园"
"8965","shijingshan",2,1,74.75,"middle",1,0,36121,116.4596527,39.92834651,"苹果园小区三区","苹果园"
"8966","shijingshan",2,1,80.91,"low",1,0,35966,116.4596527,39.92834651,"苹果园小区三区","苹果园"
"8967","shijingshan",2,1,74.43,"high",1,0,35604,116.4596527,39.92834651,"苹果园小区三区","苹果园"
"8968","shijingshan",2,1,76.68,"middle",1,0,35212,116.4596527,39.92834651,"苹果园小区三区","苹果园"
"8969","shijingshan",2,1,76.68,"low",1,0,35212,116.4596527,39.92834651,"苹果园小区三区","苹果园"
"8970","shijingshan",2,1,74.75,"low",1,0,34783,116.4596527,39.92834651,"苹果园小区三区","苹果园"
"8971","shijingshan",2,1,74.43,"low",1,0,34664,116.4596527,39.92834651,"苹果园小区三区","苹果园"
"8972","shijingshan",2,1,74.43,"middle",1,0,34261,116.4596527,39.92834651,"苹果园小区三区","苹果园"
